Record_ID,Hour_of_Day,Road_Type,Weather,Traffic_Density,Speed_Limit,Reported_Severity,NLP_Risk_Flag,Corrected_Severity
630,19,Highway,Rain,98,100,0,0,0
631,14,Rural,Clear,36,60,0,0,0
632,19,Highway,Rain,98,100,1,1,1
633,1,Highway,Clear,55,100,0,1,1
634,12,Urban,Rain,33,40,0,0,0
635,15,Urban,Clear,31,40,0,0,0
636,4,Highway,Clear,37,100,0,0,0
637,19,Urban,Clear,70,40,0,0,0
638,18,Rural,Rain,63,60,0,0,0
639,22,Rural,Snow,25,60,0,0,0
640,3,Rural,Rain,28,60,0,0,0
641,8,Highway,Fog,70,100,0,0,0
642,8,Urban,Clear,86,40,0,0,0
643,16,Highway,Clear,48,100,0,0,0
644,0,Rural,Clear,32,60,0,0,0
645,2,Rural,Rain,50,60,0,0,0
646,3,Urban,Clear,37,40,0,0,0
647,1,Highway,Clear,45,100,0,1,1
648,7,Urban,Clear,33,40,0,0,0
649,6,Urban,Snow,27,40,0,0,0
650,20,Highway,Clear,32,100,0,0,0
651,7,Urban,Clear,40,40,0,0,0
652,15,Urban,Clear,22,40,0,0,0
653,5,Urban,Rain,30,40,0,0,0
654,13,Urban,Fog,26,40,0,0,0
655,2,Highway,Clear,49,100,0,1,1
656,1,Urban,Snow,39,40,0,0,0
657,13,Urban,Clear,49,40,0,0,0
658,9,Rural,Fog,68,60,0,0,0
659,7,Urban,Clear,47,40,0,0,0
660,13,Rural,Clear,46,60,0,0,0
661,1,Rural,Clear,28,60,0,0,0
662,3,Rural,Clear,39,60,0,0,0
663,20,Urban,Fog,49,40,0,0,0
664,4,Urban,Rain,45,40,0,0,0
665,17,Rural,Rain,81,60,0,0,0
666,0,Urban,Clear,28,40,0,0,0
667,19,Highway,Clear,74,100,0,0,0
668,10,Urban,Rain,77,40,0,0,0
669,3,Rural,Rain,31,60,0,0,0
670,1,Urban,Fog,21,40,0,0,0
671,22,Urban,Clear,31,40,0,0,0
672,3,Urban,Clear,34,40,0,0,0
673,8,Urban,Rain,87,40,0,0,0
674,16,Highway,Clear,49,100,0,0,0
675,14,Rural,Clear,29,60,0,0,0
676,2,Highway,Snow,48,100,1,1,1
677,8,Urban,Snow,60,40,0,0,0
678,12,Urban,Clear,35,40,0,0,0
679,20,Highway,Clear,36,100,0,0,0
680,7,Rural,Clear,37,60,0,0,0
681,7,Urban,Clear,28,40,0,0,0
682,8,Highway,Clear,89,100,0,0,0
683,5,Highway,Clear,35,100,0,0,0
684,6,Urban,Clear,48,40,0,0,0
685,20,Highway,Fog,33,100,0,0,0
686,2,Highway,Rain,59,100,1,1,1
687,16,Rural,Clear,24,60,0,0,0
688,2,Rural,Clear,49,60,0,0,0
689,4,Rural,Rain,20,60,0,0,0
690,16,Urban,Rain,34,40,0,0,0
691,5,Urban,Snow,44,40,0,0,0
692,8,Highway,Clear,70,100,0,0,0
693,12,Highway,Clear,39,100,0,0,0
694,7,Highway,Snow,59,100,1,1,1
695,3,Urban,Clear,40,40,0,0,0
696,2,Highway,Clear,60,100,0,0,0
697,22,Highway,Clear,36,100,0,0,0
698,20,Rural,Fog,43,60,0,0,0
699,10,Rural,Rain,87,60,0,0,0
700,10,Highway,Clear,84,100,0,0,0
701,20,Urban,Rain,50,40,0,0,0
702,14,Highway,Rain,57,100,0,0,0
703,23,Highway,Clear,57,100,0,0,0
704,5,Urban,Fog,34,40,0,0,0
705,22,Highway,Clear,43,100,0,0,0
706,14,Urban,Snow,25,40,0,0,0
707,5,Urban,Clear,28,40,0,0,0
708,13,Highway,Clear,54,100,0,0,0
709,4,Rural,Clear,27,60,0,0,0
710,15,Rural,Rain,33,60,0,0,0
711,0,Urban,Clear,46,40,0,0,0
712,15,Highway,Clear,51,100,0,0,0
713,16,Urban,Rain,41,40,0,0,0
714,0,Urban,Rain,29,40,0,0,0
715,14,Highway,Rain,38,100,0,0,0
716,1,Highway,Clear,40,100,0,0,0
717,17,Rural,Fog,86,60,0,0,0
718,6,Highway,Clear,49,100,0,0,0
719,6,Urban,Rain,32,40,0,0,0
720,10,Urban,Clear,75,40,0,0,0
721,0,Urban,Clear,21,40,0,0,0
722,18,Urban,Clear,88,40,0,0,0
723,17,Urban,Clear,66,40,0,0,0
724,21,Highway,Clear,60,100,0,0,0
725,17,Highway,Clear,72,100,0,0,0
726,21,Urban,Clear,36,40,0,0,0
727,10,Rural,Fog,61,60,0,0,0
728,12,Highway,Rain,57,100,0,0,0
729,11,Rural,Rain,37,60,0,0,0
730,0,Rural,Clear,32,60,0,0,0
731,21,Highway,Clear,36,100,0,0,0
732,11,Highway,Clear,56,100,0,0,0
733,14,Urban,Rain,23,40,0,0,0
734,19,Rural,Clear,84,60,0,0,0
735,21,Highway,Clear,46,100,0,0,0
736,12,Highway,Rain,33,100,0,0,0
737,21,Urban,Clear,44,40,0,0,0
738,9,Highway,Rain,86,100,1,1,1
739,4,Highway,Fog,35,100,1,1,1
740,21,Rural,Clear,27,60,0,0,0
741,21,Urban,Snow,42,40,0,0,0
742,12,Highway,Clear,41,100,0,0,0
743,16,Rural,Rain,42,60,0,0,0
744,4,Urban,Clear,26,40,0,0,0
745,23,Urban,Clear,24,40,0,0,0
746,4,Urban,Clear,22,40,0,0,0
747,11,Highway,Rain,42,100,1,1,1
748,17,Highway,Rain,80,100,0,0,0
749,12,Urban,Clear,26,40,0,0,0
750,2,Highway,Snow,31,100,1,1,1
751,17,Highway,Snow,80,100,0,0,0
752,12,Rural,Clear,42,60,0,0,0
753,13,Highway,Clear,34,100,0,0,0
754,8,Rural,Clear,84,60,0,0,0
755,22,Highway,Clear,43,100,1,1,1
756,13,Rural,Clear,32,60,0,0,0
757,4,Rural,Clear,44,60,0,0,0
758,22,Urban,Clear,38,40,0,0,0
759,18,Rural,Fog,81,60,0,0,0
760,10,Rural,Clear,76,60,0,0,0
761,11,Urban,Clear,31,40,0,0,0
762,5,Urban,Clear,50,40,0,0,0
763,9,Urban,Clear,68,40,0,0,0
764,1,Highway,Rain,52,100,1,1,1
765,4,Rural,Fog,21,60,0,0,0
766,6,Rural,Clear,24,60,0,0,0
767,17,Urban,Rain,66,40,0,0,0
768,13,Highway,Clear,38,100,0,0,0
769,18,Rural,Fog,62,60,0,0,0
770,14,Highway,Clear,55,100,0,0,0
771,19,Rural,Clear,69,60,0,0,0
772,17,Urban,Clear,85,40,0,0,0
773,12,Highway,Clear,52,100,0,0,0
774,16,Highway,Clear,41,100,0,0,0
775,16,Rural,Clear,26,60,0,0,0
776,6,Rural,Rain,38,60,0,0,0
777,18,Urban,Clear,62,40,0,0,0
778,7,Highway,Rain,46,100,0,1,1
779,3,Highway,Rain,55,100,0,1,1
780,11,Rural,Clear,37,60,0,0,0
781,22,Rural,Clear,46,60,0,0,0
782,13,Urban,Rain,23,40,0,0,0
783,9,Urban,Fog,88,40,0,0,0
784,11,Highway,Snow,54,100,0,1,1
785,12,Urban,Clear,28,40,0,0,0
786,21,Highway,Clear,39,100,0,0,0
787,19,Urban,Clear,87,40,0,0,0
788,13,Rural,Clear,35,60,0,0,0
789,10,Rural,Clear,75,60,0,0,0
790,9,Urban,Clear,89,40,0,0,0
791,23,Urban,Rain,33,40,0,0,0
792,10,Highway,Rain,99,100,0,0,0
793,10,Highway,Clear,87,100,0,0,0
794,20,Rural,Rain,43,60,0,0,0
795,0,Urban,Clear,50,40,0,0,0
796,12,Highway,Clear,45,100,0,0,0
797,11,Highway,Clear,52,100,0,0,0
798,19,Urban,Clear,69,40,0,0,0
799,3,Rural,Rain,39,60,0,0,0
800,20,Urban,Clear,50,40,0,0,0
801,22,Rural,Snow,33,60,0,0,0
802,7,Rural,Clear,25,60,0,0,0
803,9,Rural,Snow,66,60,0,0,0
804,21,Rural,Clear,29,60,0,0,0
805,23,Highway,Rain,60,100,1,1,1
806,10,Rural,Clear,72,60,0,0,0
807,22,Highway,Clear,55,100,0,0,0
808,17,Urban,Clear,75,40,0,0,0
809,15,Urban,Fog,46,40,0,0,0
810,17,Rural,Clear,69,60,0,0,0
811,19,Rural,Snow,63,60,0,0,0
812,6,Rural,Rain,47,60,0,0,0
813,6,Urban,Rain,27,40,0,0,0
814,3,Highway,Clear,41,100,0,0,0
815,8,Highway,Clear,81,100,0,0,0
816,2,Rural,Clear,49,60,0,0,0
817,7,Highway,Rain,46,100,0,0,0
818,16,Urban,Snow,27,40,0,0,0
819,2,Rural,Rain,22,60,0,0,0
820,2,Rural,Rain,49,60,0,0,0
821,15,Urban,Clear,48,40,0,0,0
822,18,Rural,Clear,60,60,0,0,0
823,13,Urban,Clear,42,40,0,0,0
824,18,Rural,Snow,71,60,0,0,0
825,12,Rural,Clear,30,60,0,0,0
826,1,Rural,Rain,49,60,0,0,0
827,11,Highway,Clear,46,100,0,0,0
828,1,Rural,Clear,45,60,0,0,0
829,19,Rural,Clear,72,60,0,0,0
830,15,Highway,Fog,35,100,0,0,0
831,20,Rural,Clear,20,60,0,0,0
832,17,Highway,Rain,82,100,0,0,0
833,6,Urban,Clear,23,40,0,0,0
834,22,Rural,Rain,50,60,0,0,0
835,8,Highway,Clear,77,100,0,0,0
836,15,Highway,Clear,36,100,0,0,0
837,19,Rural,Clear,85,60,0,0,0
838,0,Urban,Clear,36,40,0,0,0
839,16,Urban,Rain,48,40,0,0,0
840,19,Highway,Clear,70,100,0,0,0
841,11,Urban,Clear,23,40,0,0,0
842,2,Rural,Rain,33,60,0,0,0
843,5,Rural,Fog,48,60,0,0,0
844,20,Urban,Clear,29,40,0,0,0
845,16,Highway,Rain,36,100,0,0,0
846,17,Urban,Rain,89,40,0,0,0
847,4,Urban,Rain,32,40,0,0,0
848,3,Urban,Clear,32,40,0,0,0
849,4,Urban,Clear,28,40,0,0,0
850,23,Highway,Snow,35,100,1,1,1
851,8,Highway,Rain,89,100,0,0,0
852,13,Rural,Clear,36,60,0,0,0
853,20,Highway,Rain,36,100,0,1,1
854,19,Urban,Clear,66,40,0,0,0
855,21,Urban,Clear,38,40,0,0,0
856,10,Highway,Rain,77,100,1,1,1
857,8,Urban,Rain,65,40,0,0,0
858,12,Highway,Clear,35,100,0,0,0
859,22,Rural,Rain,34,60,0,0,0
860,2,Rural,Clear,50,60,0,0,0
861,15,Rural,Clear,36,60,0,0,0
862,6,Rural,Fog,42,60,0,0,0
863,2,Rural,Rain,45,60,1,1,1
864,18,Rural,Rain,80,60,0,0,0
865,19,Rural,Clear,69,60,0,0,0
866,8,Rural,Rain,68,60,0,0,0
867,12,Highway,Clear,54,100,0,0,0
868,10,Rural,Snow,89,60,0,0,0
869,23,Rural,Fog,50,60,0,0,0
870,9,Rural,Clear,60,60,0,0,0
871,23,Rural,Rain,20,60,0,0,0
872,0,Highway,Clear,56,100,1,1,1
873,14,Rural,Rain,28,60,0,0,0
874,22,Rural,Clear,35,60,0,0,0
875,17,Urban,Clear,77,40,0,0,0
876,5,Rural,Clear,41,60,0,0,0
877,19,Highway,Snow,90,100,0,0,0
878,10,Urban,Clear,86,40,0,0,0
879,16,Rural,Fog,36,60,0,0,0
880,3,Urban,Clear,28,40,0,0,0
881,1,Urban,Clear,44,40,0,0,0
882,12,Highway,Clear,51,100,0,0,0
883,8,Highway,Rain,91,100,1,1,1
884,8,Urban,Clear,79,40,0,0,0
885,20,Highway,Clear,54,100,0,0,0
886,7,Urban,Clear,21,40,0,0,0
887,22,Urban,Clear,22,40,0,0,0
888,21,Urban,Clear,40,40,0,0,0
889,1,Highway,Clear,32,100,0,0,0
890,21,Urban,Clear,43,40,0,0,0
891,20,Urban,Clear,29,40,0,0,0
892,20,Rural,Clear,29,60,0,0,0
893,10,Rural,Rain,66,60,0,0,0
894,23,Highway,Clear,50,100,0,0,0
895,8,Highway,Clear,99,100,0,0,0
896,15,Rural,Clear,42,60,0,0,0
897,23,Highway,Fog,60,100,1,1,1
898,23,Urban,Rain,28,40,0,0,0
899,4,Highway,Rain,60,100,1,1,1
900,15,Highway,Fog,30,100,0,0,0
901,2,Highway,Clear,57,100,0,0,0
902,5,Rural,Clear,28,60,0,0,0
903,19,Urban,Clear,88,40,0,0,0
904,22,Highway,Clear,46,100,1,1,1
905,9,Highway,Clear,92,100,0,0,0
906,2,Urban,Clear,35,40,0,0,0
907,3,Rural,Fog,31,60,0,0,0
908,23,Rural,Rain,38,60,0,0,0
909,7,Rural,Clear,20,60,0,0,0
910,10,Rural,Snow,87,60,0,0,0
911,13,Rural,Clear,36,60,0,0,0
912,9,Urban,Clear,61,40,0,0,0
913,18,Rural,Clear,71,60,0,0,0
914,18,Rural,Rain,62,60,0,0,0
915,7,Urban,Clear,35,40,0,0,0
916,5,Rural,Clear,21,60,0,0,0
917,7,Highway,Fog,32,100,0,1,1
918,21,Highway,Clear,32,100,0,0,0
919,2,Highway,Clear,34,100,0,0,0
920,18,Highway,Clear,86,100,0,0,0
921,20,Urban,Fog,20,40,0,0,0
922,11,Highway,Rain,39,100,0,0,0
923,11,Rural,Snow,44,60,0,0,0
924,3,Rural,Clear,40,60,0,0,0
925,17,Highway,Clear,81,100,0,0,0
926,7,Urban,Clear,35,40,0,0,0
927,16,Urban,Clear,42,40,0,0,0
928,5,Highway,Clear,48,100,0,0,0
929,18,Rural,Snow,89,60,0,0,0
930,12,Highway,Clear,39,100,0,0,0
931,9,Highway,Clear,94,100,0,0,0
932,20,Urban,Clear,24,40,0,0,0
933,9,Highway,Snow,96,100,0,0,0
934,0,Highway,Rain,31,100,1,1,1
935,9,Highway,Clear,90,100,0,0,0
936,8,Urban,Fog,84,40,0,0,0
937,15,Highway,Fog,56,100,0,0,0
938,1,Highway,Clear,52,100,0,0,0
939,9,Highway,Rain,93,100,0,0,0
940,0,Highway,Clear,42,100,0,0,0
941,18,Urban,Rain,81,40,0,0,0
942,11,Rural,Fog,42,60,0,0,0
943,17,Urban,Fog,82,40,0,0,0
944,19,Urban,Clear,63,40,0,0,0
945,18,Rural,Clear,79,60,0,0,0
946,17,Urban,Snow,67,40,0,0,0
947,18,Highway,Rain,81,100,1,1,1
948,12,Rural,Clear,36,60,0,0,0
949,15,Urban,Snow,33,40,0,0,0
950,5,Highway,Rain,52,100,0,0,0
951,20,Rural,Rain,43,60,0,0,0
952,22,Rural,Clear,20,60,0,0,0
953,14,Highway,Snow,57,100,0,0,0
954,18,Urban,Rain,79,40,0,0,0
955,0,Urban,Rain,30,40,0,0,0
956,3,Rural,Rain,36,60,0,0,0
957,17,Highway,Clear,91,100,0,0,0
958,3,Urban,Clear,43,40,0,0,0
959,8,Rural,Clear,63,60,0,0,0
960,16,Rural,Rain,34,60,0,0,0
961,22,Urban,Clear,36,40,0,0,0
962,14,Urban,Rain,20,40,0,0,0
963,17,Rural,Clear,87,60,0,0,0
964,0,Highway,Clear,34,100,0,0,0
965,21,Highway,Rain,60,100,0,0,0
966,12,Highway,Clear,34,100,0,0,0
967,3,Urban,Clear,46,40,0,0,0
968,20,Highway,Clear,41,100,0,0,0
969,21,Highway,Fog,60,100,1,1,1
970,14,Rural,Clear,29,60,0,0,0
971,11,Rural,Clear,25,60,0,0,0
972,0,Rural,Clear,33,60,0,0,0
973,13,Highway,Clear,58,100,0,0,0
974,23,Highway,Fog,34,100,1,1,1
975,20,Highway,Clear,60,100,0,0,0
976,15,Urban,Rain,20,40,0,0,0
977,16,Rural,Rain,25,60,0,0,0
978,16,Rural,Fog,43,60,0,0,0
979,14,Highway,Rain,37,100,0,0,0
980,15,Urban,Snow,30,40,0,0,0
981,2,Highway,Rain,51,100,1,1,1
982,3,Urban,Clear,32,40,0,0,0
983,9,Highway,Clear,77,100,0,0,0
984,16,Rural,Clear,33,60,0,0,0
985,4,Rural,Rain,31,60,0,0,0
986,22,Rural,Clear,34,60,0,0,0
987,10,Urban,Snow,71,40,0,0,0
988,2,Highway,Clear,50,100,1,1,1
989,22,Urban,Rain,38,40,0,0,0
990,23,Highway,Clear,55,100,0,0,0
991,23,Rural,Clear,44,60,0,0,0
992,23,Highway,Clear,36,100,1,1,1
993,13,Highway,Clear,34,100,0,0,0
994,8,Rural,Clear,62,60,0,0,0
995,13,Rural,Rain,34,60,0,0,0
996,21,Rural,Rain,31,60,0,0,0
997,0,Rural,Rain,24,60,0,0,0
998,13,Urban,Clear,38,40,0,0,0
999,4,Urban,Clear,46,40,0,0,0
1000,14,Urban,Clear,48,40,0,0,0
1001,7,Urban,Clear,29,40,0,0,0
1002,21,Urban,Clear,27,40,0,0,0
1003,12,Highway,Snow,47,100,0,0,0
1004,16,Rural,Clear,23,60,0,0,0
1005,0,Rural,Rain,45,60,0,0,0
1006,22,Highway,Rain,37,100,1,1,1
1007,2,Urban,Clear,40,40,0,0,0
1008,2,Rural,Clear,27,60,0,0,0
1009,14,Rural,Clear,43,60,0,0,0
1010,2,Highway,Clear,46,100,0,0,0
1011,6,Urban,Clear,36,40,0,0,0
1012,15,Rural,Clear,50,60,0,0,0
1013,5,Rural,Clear,21,60,0,0,0
1014,7,Urban,Clear,45,40,0,0,0
1015,16,Highway,Clear,60,100,0,0,0
1016,12,Highway,Clear,42,100,0,0,0
1017,6,Highway,Fog,53,100,0,0,0
1018,22,Urban,Clear,38,40,0,0,0
1019,19,Highway,Clear,77,100,0,0,0
1020,14,Urban,Clear,48,40,0,0,0
1021,3,Highway,Clear,59,100,0,0,0
1022,16,Rural,Rain,48,60,0,0,0
1023,10,Rural,Clear,86,60,0,0,0
1024,7,Highway,Clear,38,100,0,0,0
1025,16,Highway,Clear,33,100,0,0,0
1026,20,Highway,Clear,44,100,0,0,0
1027,21,Rural,Clear,20,60,0,0,0
1028,6,Highway,Clear,51,100,0,0,0
1029,4,Highway,Clear,40,100,0,1,1
1030,3,Urban,Clear,46,40,0,0,0
1031,3,Urban,Rain,39,40,0,0,0
1032,8,Rural,Fog,78,60,0,0,0
1033,22,Highway,Clear,37,100,1,1,1
1034,3,Highway,Clear,56,100,0,0,0
1035,9,Urban,Clear,90,40,0,0,0
1036,11,Rural,Rain,35,60,0,0,0
1037,11,Urban,Rain,20,40,0,0,0
1038,2,Rural,Rain,24,60,0,0,0
1039,6,Urban,Rain,30,40,0,0,0
1040,22,Urban,Fog,21,40,0,0,0
1041,12,Urban,Clear,43,40,0,0,0
1042,18,Urban,Clear,72,40,0,0,0
1043,7,Rural,Snow,32,60,0,0,0
1044,5,Rural,Clear,39,60,0,0,0
1045,2,Urban,Rain,29,40,0,0,0
1046,22,Rural,Clear,50,60,0,0,0
1047,18,Rural,Fog,87,60,0,0,0
1048,9,Urban,Rain,81,40,0,0,0
1049,17,Highway,Rain,100,100,0,0,0
1050,9,Urban,Clear,64,40,0,0,0
1051,19,Urban,Fog,72,40,0,0,0
1052,4,Rural,Snow,21,60,1,1,1
1053,3,Highway,Clear,33,100,0,0,0
1054,2,Rural,Rain,23,60,0,0,0
1055,0,Urban,Rain,49,40,0,0,0
1056,16,Highway,Clear,32,100,0,0,0
1057,20,Rural,Clear,36,60,0,0,0
1058,8,Rural,Clear,69,60,0,0,0
1059,19,Rural,Clear,78,60,0,0,0
1060,9,Urban,Clear,65,40,0,0,0
1061,19,Urban,Clear,82,40,0,0,0
1062,13,Rural,Rain,41,60,0,0,0
1063,17,Rural,Clear,67,60,0,0,0
1064,23,Rural,Clear,38,60,0,0,0
1065,19,Urban,Fog,82,40,0,0,0
1066,7,Urban,Clear,41,40,0,0,0
1067,7,Rural,Fog,37,60,0,0,0
1068,10,Highway,Fog,82,100,0,0,0
1069,18,Urban,Fog,78,40,0,0,0
1070,21,Urban,Clear,31,40,0,0,0
1071,18,Highway,Rain,94,100,0,0,0
1072,23,Urban,Fog,35,40,0,0,0
1073,0,Urban,Clear,24,40,0,0,0
1074,10,Urban,Rain,69,40,0,0,0
1075,11,Urban,Rain,43,40,0,0,0
1076,0,Urban,Clear,28,40,0,0,0
1077,4,Urban,Clear,28,40,0,0,0
1078,6,Highway,Rain,53,100,0,0,0
1079,20,Highway,Clear,48,100,0,0,0
1080,3,Rural,Rain,22,60,0,0,0
1081,10,Highway,Fog,70,100,0,0,0
1082,6,Urban,Clear,42,40,0,0,0
1083,18,Rural,Clear,88,60,0,0,0
1084,4,Rural,Clear,21,60,0,0,0
1085,21,Rural,Rain,21,60,0,0,0
1086,3,Highway,Clear,30,100,0,0,0
1087,6,Urban,Rain,20,40,0,0,0
1088,11,Rural,Clear,36,60,0,0,0
1089,4,Urban,Clear,32,40,0,0,0
1090,3,Urban,Rain,30,40,0,0,0
1091,5,Rural,Rain,35,60,0,0,0
1092,22,Rural,Clear,41,60,0,0,0
1093,11,Highway,Rain,52,100,0,0,0
1094,16,Highway,Clear,53,100,0,0,0
1095,12,Highway,Clear,44,100,0,0,0
1096,1,Rural,Rain,23,60,0,0,0
1097,18,Urban,Fog,84,40,0,0,0
1098,16,Highway,Clear,39,100,0,0,0
1099,8,Highway,Rain,92,100,0,0,0
1100,17,Rural,Fog,84,60,0,0,0
1101,3,Highway,Rain,31,100,0,1,1
1102,7,Urban,Clear,48,40,0,0,0
1103,22,Highway,Clear,45,100,0,0,0
1104,8,Highway,Clear,85,100,0,0,0
1105,11,Rural,Clear,25,60,0,0,0
1106,8,Urban,Clear,74,40,0,0,0
1107,6,Urban,Clear,47,40,0,0,0
1108,16,Rural,Clear,29,60,0,0,0
1109,1,Highway,Clear,45,100,1,1,1
1110,5,Rural,Clear,34,60,0,0,0
1111,14,Highway,Fog,44,100,0,0,0
1112,17,Highway,Clear,95,100,0,0,0
1113,18,Highway,Rain,78,100,0,0,0
1114,13,Urban,Clear,44,40,0,0,0
1115,13,Highway,Clear,51,100,0,0,0
1116,1,Rural,Snow,45,60,0,0,0
1117,20,Highway,Snow,35,100,1,1,1
1118,1,Highway,Fog,32,100,1,1,1
1119,13,Rural,Clear,47,60,0,0,0
1120,19,Urban,Rain,70,40,0,0,0
1121,23,Rural,Clear,22,60,0,0,0
1122,16,Highway,Clear,39,100,0,0,0
1123,16,Rural,Clear,37,60,0,0,0
1124,5,Rural,Clear,34,60,0,0,0
1125,18,Rural,Rain,73,60,0,0,0
1126,20,Highway,Snow,48,100,0,0,0
1127,12,Rural,Clear,46,60,0,0,0
1128,17,Rural,Rain,84,60,0,0,0
1129,11,Highway,Fog,55,100,0,1,1
1130,10,Highway,Clear,96,100,0,0,0
1131,9,Rural,Fog,72,60,0,0,0
1132,22,Urban,Clear,20,40,0,0,0
1133,14,Highway,Rain,40,100,0,0,0
1134,14,Urban,Fog,32,40,0,0,0
1135,18,Urban,Rain,82,40,0,0,0
1136,16,Urban,Clear,48,40,0,0,0
1137,1,Rural,Clear,29,60,0,0,0
1138,17,Rural,Clear,67,60,0,0,0
1139,13,Rural,Fog,38,60,0,0,0
1140,5,Rural,Clear,46,60,0,0,0
1141,0,Highway,Clear,48,100,0,0,0
1142,20,Urban,Rain,40,40,0,0,0
1143,13,Highway,Clear,35,100,0,0,0
1144,6,Urban,Rain,25,40,0,0,0
1145,2,Urban,Rain,48,40,0,0,0
1146,16,Rural,Clear,37,60,0,0,0
1147,7,Rural,Clear,31,60,0,0,0
1148,8,Rural,Snow,87,60,0,0,0
1149,9,Urban,Rain,79,40,0,0,0
1150,18,Urban,Clear,71,40,0,0,0
1151,13,Highway,Clear,59,100,0,0,0
1152,18,Rural,Rain,90,60,0,0,0
1153,10,Highway,Snow,70,100,1,1,1
1154,7,Rural,Clear,26,60,0,0,0
1155,18,Rural,Rain,82,60,0,0,0
1156,20,Urban,Clear,32,40,0,0,0
1157,11,Highway,Clear,55,100,0,0,0
1158,22,Rural,Clear,21,60,0,0,0
1159,0,Urban,Rain,50,40,0,0,0
1160,19,Urban,Clear,60,40,0,0,0
1161,18,Urban,Rain,88,40,0,0,0
1162,14,Urban,Clear,46,40,0,0,0
1163,23,Highway,Clear,56,100,0,0,0
1164,22,Urban,Clear,23,40,0,0,0
1165,2,Urban,Rain,30,40,0,0,0
1166,20,Rural,Rain,25,60,0,0,0
1167,19,Rural,Clear,69,60,0,0,0
1168,21,Rural,Rain,22,60,0,0,0
1169,14,Urban,Clear,34,40,0,0,0
1170,19,Highway,Clear,97,100,0,0,0
1171,8,Highway,Clear,72,100,0,0,0
1172,22,Highway,Clear,49,100,0,1,1
1173,22,Highway,Clear,38,100,0,0,0
1174,12,Urban,Clear,39,40,0,0,0
1175,18,Highway,Clear,76,100,0,0,0
1176,6,Rural,Clear,24,60,0,0,0
1177,5,Highway,Rain,31,100,0,0,0
1178,19,Highway,Clear,81,100,0,0,0
1179,20,Rural,Clear,33,60,0,0,0
1180,14,Highway,Clear,30,100,0,0,0
1181,7,Highway,Clear,30,100,0,0,0
1182,10,Rural,Clear,81,60,0,0,0
1183,13,Rural,Rain,23,60,0,0,0
1184,9,Rural,Clear,77,60,0,0,0
1185,20,Highway,Clear,46,100,0,0,0
1186,19,Urban,Clear,74,40,0,0,0
1187,1,Highway,Rain,47,100,1,1,1
1188,0,Highway,Clear,49,100,0,0,0
1189,5,Urban,Rain,39,40,0,0,0
1190,17,Highway,Rain,82,100,0,0,0
1191,8,Highway,Clear,82,100,0,0,0
1192,21,Urban,Rain,26,40,0,0,0
1193,18,Highway,Snow,100,100,0,0,0
1194,3,Rural,Rain,38,60,0,0,0
1195,19,Highway,Rain,82,100,0,0,0
1196,0,Rural,Clear,39,60,0,0,0
1197,1,Highway,Clear,36,100,0,0,0
1198,12,Urban,Clear,26,40,0,0,0
1199,20,Urban,Clear,38,40,0,0,0
1200,3,Highway,Clear,43,100,0,0,0
1201,18,Urban,Rain,74,40,0,0,0
1202,5,Urban,Clear,25,40,0,0,0
1203,2,Urban,Clear,44,40,0,0,0
1204,15,Urban,Clear,37,40,0,0,0
1205,7,Highway,Clear,39,100,0,0,0
1206,20,Urban,Clear,48,40,0,0,0
1207,2,Urban,Clear,44,40,0,0,0
1208,10,Highway,Clear,79,100,0,0,0
1209,7,Urban,Fog,30,40,0,0,0
1210,19,Urban,Snow,73,40,0,0,0
1211,2,Rural,Clear,25,60,0,0,0
1212,19,Urban,Rain,63,40,0,0,0
1213,20,Highway,Clear,41,100,0,0,0
1214,11,Highway,Snow,56,100,0,0,0
1215,22,Highway,Rain,58,100,0,1,1
1216,15,Rural,Clear,47,60,0,0,0
1217,11,Highway,Clear,57,100,0,0,0
1218,22,Urban,Clear,31,40,0,0,0
1219,13,Rural,Clear,46,60,0,0,0
1220,21,Highway,Snow,36,100,0,0,0
1221,23,Urban,Clear,21,40,0,0,0
1222,8,Highway,Rain,91,100,1,1,1
1223,13,Highway,Clear,31,100,0,0,0
1224,17,Rural,Clear,68,60,0,0,0
1225,19,Urban,Clear,84,40,0,0,0
1226,6,Highway,Rain,60,100,0,0,0
1227,9,Rural,Fog,66,60,0,0,0
1228,12,Highway,Snow,50,100,0,0,0
1229,6,Highway,Fog,40,100,1,1,1
1230,21,Urban,Clear,45,40,0,0,0
1231,11,Highway,Rain,58,100,0,0,0
1232,19,Highway,Clear,94,100,0,0,0
1233,13,Rural,Snow,25,60,0,0,0
1234,19,Urban,Clear,83,40,0,0,0
1235,3,Highway,Clear,39,100,0,0,0
1236,0,Rural,Clear,23,60,0,0,0
1237,4,Highway,Rain,37,100,1,1,1
1238,17,Urban,Rain,80,40,0,0,0
1239,9,Rural,Clear,89,60,0,0,0
1240,9,Highway,Fog,87,100,1,1,1
1241,23,Highway,Clear,30,100,0,0,0
1242,19,Urban,Clear,73,40,0,0,0
1243,23,Urban,Rain,29,40,0,0,0
1244,2,Urban,Rain,30,40,0,0,0
1245,1,Rural,Rain,47,60,0,0,0
1246,5,Rural,Clear,43,60,0,0,0
1247,19,Urban,Clear,60,40,0,0,0
1248,15,Urban,Clear,25,40,0,0,0
1249,4,Highway,Clear,54,100,0,0,0
1250,19,Urban,Clear,65,40,0,0,0
